Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Matteo Scozzarella,ITA,MF,Parma,Serie A,30,1988,16.2,527,692,76.2,11970,3051,142,168,84.5,264,305,86.6,116,207,56.0,3,1.6,+1.4,19,60,8,0,45
Simone Scuffet,ITA,GK,Udinese,Serie A,22,1996,9.0,173,257,67.3,6142,3758,14,14,100.0,73,76,96.1,86,167,51.5,0,0.0,0.0,0,1,0,0,1
Andrea Seculin,ITA,GK,Chievo,Serie A,28,1990,1.0,11,20,55.0,408,303,1,1,100.0,3,4,75.0,6,14,42.9,0,0.0,0.0,0,0,0,0,0
Stanley Segarel,FRA,FW,Amiens,Ligue 1,24,1994,0.2,1,2,50.0,22,9,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
Davie Selke,GER,FW,Hertha BSC,Bundesliga,23,1995,19.3,288,471,61.1,4110,800,184,273,67.4,76,122,62.3,18,36,50.0,5,2.5,+2.5,19,18,10,4,24
Ole Selnæs,NOR,MF,Saint-Étienne,Ligue 1,24,1994,18.5,748,926,80.8,15730,3854,239,295,81.0,364,412,88.3,138,196,70.4,5,2.1,+2.9,19,79,16,1,88
Matz Sels,BEL,GK,Strasbourg,Ligue 1,26,1992,37.0,692,1119,61.8,26510,18756,69,69,100.0,248,250,99.2,375,800,46.9,0,0.0,0.0,1,17,0,0,0
Ken Sema,SWE,MF,Watford,Premier League,24,1993,8.4,176,256,68.8,2609,550,104,130,80.0,67,92,72.8,5,17,29.4,2,0.7,+1.3,6,9,4,0,17
Alfa Semedo,GNB,MF,Espanyol,La Liga,20,1997,0.5,18,25,72.0,362,114,7,11,63.6,8,10,80.0,2,2,100.0,0,0.0,0.0,1,2,0,0,1
Nélson Semedo,POR,DF,Barcelona,La Liga,24,1993,17.8,1098,1217,90.2,15826,3747,685,729,94.0,341,382,89.3,52,66,78.8,0,0.4,-0.4,4,45,9,0,37
Rúben Semedo,POR,DF,Huesca,La Liga,24,1994,9.4,316,364,86.8,7235,2106,71,78,91.0,176,193,91.2,67,87,77.0,0,0.0,0.0,0,8,2,0,18
Adrian Šemper,CRO,GK,Chievo,Serie A,20,1998,6.0,118,200,59.0,4535,2981,6,6,100.0,47,47,100.0,65,147,44.2,0,0.0,0.0,0,4,0,0,0
Stefano Sensi,ITA,MF,Sassuolo,Serie A,22,1995,21.9,1222,1451,84.2,23313,5947,521,575,90.6,502,562,89.3,181,279,64.9,4,3.2,+0.8,45,144,11,2,98
Luigi Sepe,ITA,GK,Parma,Serie A,27,1991,37.0,749,1202,62.3,30033,20547,66,68,97.1,262,265,98.9,419,867,48.3,0,0.1,-0.1,1,15,0,0,0
Suat Serdar,GER,MF,Schalke 04,Bundesliga,21,1997,19.2,333,462,72.1,6210,1677,137,185,74.1,139,178,78.1,50,79,63.3,1,2.0,-1.0,14,34,11,1,52
Jean Seri,CIV,MF,Fulham,Premier League,27,1991,24.9,1449,1722,84.1,27515,7071,604,661,91.4,588,662,88.8,220,334,65.9,2,3.8,-1.8,55,122,29,5,125
Leonardo Sernicola,ITA,FW,Sassuolo,Serie A,21,1997,0.1,4,4,100.0,45,2,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Julien Serrano,FRA,MF,Monaco,Ligue 1,20,1998,1.3,45,56,80.4,817,193,14,15,93.3,27,33,81.8,4,8,50.0,0,0.2,-0.2,1,2,1,0,5
Grégory Sertic,FRA,MF,Marseille,Ligue 1,28,1989,1.2,54,72,75.0,1017,200,23,28,82.1,25,30,83.3,6,13,46.2,0,0.0,0.0,0,2,0,0,1
Ryan Sessegnon,ENG,FW,Fulham,Premier League,18,2000,25.6,576,819,70.3,9353,3605,298,366,81.4,227,307,73.9,42,109,38.5,6,4.7,+1.3,34,31,15,4,53
Paik Seung-ho,KOR,FW,Girona,La Liga,21,1997,0.7,17,20,85.0,331,108,10,12,83.3,5,5,100.0,2,3,66.7,0,0.0,0.0,0,4,0,0,2
Stephan El Shaarawy,ITA,FW,Roma,Serie A,25,1992,23.4,699,869,80.4,12065,2651,359,418,85.9,258,311,83.0,72,108,66.7,3,5.7,-2.7,41,35,39,7,80
Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,19,1999,0.0,2,2,100.0,19,9,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Xherdan Shaqiri,SUI,FW,Liverpool,Premier League,26,1991,11.8,554,702,78.9,10078,2669,251,282,89.0,220,259,84.9,70,129,54.3,3,2.2,+0.8,20,53,34,7,67
Luke Shaw,ENG,DF,Manchester Utd,Premier League,23,1995,28.8,1663,1990,83.6,26056,11051,944,1034,91.3,583,682,85.5,108,189,57.1,4,3.2,+0.8,31,123,32,6,159
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,26,1992,10.5,459,686,66.9,11294,4358,127,162,78.4,197,249,79.1,126,257,49.0,1,1.4,-0.4,24,75,21,4,66
Gaku Shibasaki,JPN,MF,Getafe,La Liga,26,1992,4.3,83,137,60.6,1610,530,35,51,68.6,34,51,66.7,11,26,42.3,0,0.1,-0.1,2,6,5,3,14
Gen Shoji,JPN,DF,Toulouse,Ligue 1,25,1992,18.0,614,722,85.0,14267,4562,166,185,89.7,282,307,91.9,157,216,72.7,0,0.9,-0.9,6,50,5,0,64
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,26,1992,23.1,1061,1428,74.3,19061,8246,457,551,82.9,485,612,79.2,109,218,50.0,2,3.8,-1.8,33,81,35,18,133
Kalidou Sidibé,FRA,MF,Toulouse,Ligue 1,19,1999,14.0,440,591,74.5,6804,2273,247,302,81.8,157,211,74.4,31,61,50.8,0,0.2,-0.2,4,39,3,1,47
Sidnei,BRA,DF,Betis,La Liga,28,1989,19.4,1133,1271,89.1,22307,5886,405,439,92.3,563,604,93.2,159,213,74.6,0,0.1,-0.1,2,65,5,1,64
Francisco Sierralta,CHI,DF,Parma,Serie A,21,1997,3.0,65,93,69.9,1627,594,15,18,83.3,28,36,77.8,19,34,55.9,0,0.5,-0.5,2,9,1,0,6
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,28,1989,34.6,815,1221,66.7,14447,5375,383,473,81.0,291,385,75.6,111,273,40.7,6,6.8,-0.8,70,95,48,8,121
Luca Siligardi,ITA,FW,Parma,Serie A,30,1988,18.2,334,522,64.0,5968,2105,170,216,78.7,113,177,63.8,46,97,47.4,2,2.6,-0.6,16,29,14,6,45
Adrien Silva,POR,MF,Leicester City,Premier League,29,1989,1.0,69,77,89.6,1343,332,31,34,91.2,25,28,89.3,12,13,92.3,0,0.0,0.0,0,10,1,0,8
Adrien Silva,POR,MF,Monaco,Ligue 1,29,1989,13.2,606,726,83.5,12120,3196,230,263,87.5,262,292,89.7,106,150,70.7,0,0.5,-0.5,6,75,5,0,76
André Silva,POR,FW,Sevilla,La Liga,22,1995,24.0,399,550,72.5,5551,1557,264,332,79.5,108,145,74.5,16,33,48.5,0,4.0,-4.0,28,30,26,3,60
Bernardo Silva,POR,MF,Manchester City,Premier League,23,1994,31.7,1522,1807,84.2,25691,5622,771,847,91.0,579,672,86.2,141,216,65.3,7,8.0,-1.0,70,99,57,6,151
David Silva,ESP,MF,Manchester City,Premier League,32,1986,26.7,1783,2088,85.4,28944,6325,915,1028,89.0,717,806,89.0,123,189,65.1,8,9.9,-1.9,73,124,88,7,184
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,27,1991,15.9,484,627,77.2,8707,2933,233,265,87.9,174,225,77.3,67,117,57.3,2,1.4,+0.6,8,22,13,4,34
Jonathan Silva,ARG,DF,Leganés,La Liga,24,1994,30.0,869,1290,67.4,16393,8234,400,475,84.2,326,436,74.8,125,320,39.1,6,3.6,+2.4,46,69,35,23,88
Matheus Pereira da Silva,BRA,MF,Juventus,Serie A,20,1998,1.0,35,45,77.8,654,192,15,17,88.2,15,18,83.3,5,7,71.4,0,0.0,0.0,1,7,2,1,5
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,33,1984,23.1,1763,1880,93.8,35493,13731,578,607,95.2,917,950,96.5,252,301,83.7,1,0.6,+0.4,5,171,10,0,131
Xande Silva,POR,MF,West Ham,Premier League,21,1997,0.2,3,5,60.0,38,3,2,2,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0
Matías Silvestre,ARG,DF,Empoli,Serie A,33,1984,34.0,1267,1484,85.4,30310,8619,272,294,92.5,660,718,91.9,327,449,72.8,0,0.1,-0.1,4,76,1,0,69
Giovanni Simeone,ARG,FW,Fiorentina,Serie A,23,1995,27.3,248,366,67.8,3563,736,141,190,74.2,89,128,69.5,10,18,55.6,3,2.9,+0.1,34,14,14,3,22
Lorenco Šimić,CRO,DF,SPAL,Serie A,22,1996,2.6,121,145,83.4,2503,775,41,46,89.1,59,65,90.8,20,32,62.5,0,0.0,0.0,0,8,0,0,6
Moses Simon,NGA,DF,Levante,La Liga,23,1995,8.7,212,299,70.9,3638,1419,103,124,83.1,85,112,75.9,20,46,43.5,1,0.5,+0.5,6,18,5,1,25
Unai Simón,ESP,GK,Athletic Club,La Liga,21,1997,7.0,112,183,61.2,4122,2874,13,13,100.0,48,50,96.0,51,120,42.5,0,0.0,0.0,0,2,0,0,0
Danny Simpson,ENG,DF,Leicester City,Premier League,31,1987,3.2,105,153,68.6,2110,987,38,52,73.1,48,64,75.0,17,30,56.7,0,0.0,0.0,1,7,0,0,8
Jack Simpson,ENG,DF,Bournemouth,Premier League,21,1996,4.5,191,225,84.9,4173,1490,50,57,87.7,104,116,89.7,35,48,72.9,0,0.1,-0.1,1,12,1,0,10
Josh Sims,ENG,FW,Southampton,Premier League,21,1997,2.4,36,46,78.3,532,153,18,23,78.3,14,16,87.5,2,4,50.0,1,0.5,+0.5,2,1,2,2,1
Giovanni Sio,CIV,FW,Montpellier,Ligue 1,29,1989,0.7,17,22,77.3,339,52,7,10,70.0,7,8,87.5,2,3,66.7,0,0.0,0.0,2,0,1,0,4
Dimitris Siovas,GRE,DF,Leganés,La Liga,29,1988,32.9,1052,1448,72.7,23423,8871,288,343,84.0,537,653,82.2,215,421,51.1,0,1.3,-1.3,12,87,10,2,107
Salvatore Sirigu,ITA,GK,Torino,Serie A,31,1987,35.2,703,1119,62.8,27202,18347,46,46,100.0,234,243,96.3,420,824,51.0,0,0.0,0.0,1,17,0,0,1
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,20,1997,29.6,1038,1274,81.5,19564,4427,437,513,85.2,435,508,85.6,145,206,70.4,2,2.7,-0.7,24,120,21,6,97
Moussa Sissoko,FRA,MF,Tottenham,Premier League,28,1989,25.9,1200,1396,86.0,20466,4833,576,650,88.6,475,526,90.3,114,160,71.3,3,3.0,0.0,25,97,10,3,86
Pione Sisto,DEN,FW,Celta Vigo,La Liga,23,1995,9.4,379,456,83.1,6376,1391,210,228,92.1,121,142,85.2,41,66,62.1,1,1.0,0.0,15,25,10,1,32
Antonio Sivera,ESP,GK,Alavés,La Liga,21,1996,3.0,47,102,46.1,2387,1994,3,3,100.0,7,7,100.0,37,92,40.2,0,0.1,-0.1,1,0,0,0,0
Ellyes Skhiri,TUN,MF,Montpellier,Ligue 1,23,1995,34.3,1461,1684,86.8,26094,6175,661,741,89.2,600,671,89.4,170,225,75.6,2,1.5,+0.5,26,110,23,4,124
Oliver Skipp,ENG,MF,Tottenham,Premier League,17,2000,2.4,120,134,89.6,2161,460,48,53,90.6,59,63,93.7,11,14,78.6,0,0.0,0.0,1,7,0,0,6
Łukasz Skorupski,POL,GK,Bologna,Serie A,27,1991,38.0,764,1126,67.9,27681,17463,52,54,96.3,301,305,98.7,408,764,53.4,0,0.0,0.0,0,11,0,0,0
Milan Škriniar,SVK,DF,Inter,Serie A,23,1995,35.0,2227,2400,92.8,43957,15225,787,821,95.9,1123,1180,95.2,307,378,81.2,1,0.3,+0.7,6,129,5,1,130
Steven Skrzybski,GER,FW,Schalke 04,Bundesliga,25,1992,7.4,99,142,69.7,1564,399,50,70,71.4,38,49,77.6,8,12,66.7,1,1.4,-0.4,9,7,1,0,9
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,28,1990,6.7,116,168,69.0,1753,337,63,88,71.6,36,52,69.2,9,15,60.0,1,0.8,+0.2,6,7,2,0,9
Callum Slattery,ENG,MF,Southampton,Premier League,19,1999,1.2,23,34,67.6,423,117,11,14,78.6,9,10,90.0,3,8,37.5,0,0.0,0.0,0,4,1,0,2
Naïm Sliti,TUN,MF,Dijon,Ligue 1,26,1992,25.4,668,959,69.7,12559,4509,298,363,82.1,251,328,76.5,100,223,44.8,4,6.5,-2.5,68,67,41,5,102
Chris Smalling,ENG,DF,Manchester Utd,Premier League,28,1989,23.6,798,910,87.7,16907,4171,228,250,91.2,424,453,93.6,138,193,71.5,0,0.4,-0.4,3,26,1,0,31
Adam Smith,ENG,DF,Bournemouth,Premier League,27,1991,23.0,882,1099,80.3,14231,5515,467,527,88.6,344,416,82.7,57,116,49.1,1,0.8,+0.2,11,69,17,2,88
Emile Smith Rowe,ENG,MF,RB Leipzig,Bundesliga,18,2000,0.3,13,16,81.3,132,40,10,13,76.9,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
Tommy Smith,ENG,DF,Huddersfield,Premier League,26,1992,12.7,473,629,75.2,8679,3037,212,246,86.2,181,238,76.1,71,122,58.2,0,0.3,-0.3,7,32,7,3,35
Robert Snodgrass,SCO,MF,West Ham,Premier League,30,1987,24.7,857,1142,75.0,14603,4312,408,468,87.2,300,381,78.7,103,215,47.9,5,5.2,-0.2,56,81,30,7,80
Cédric Soares,POR,DF,Southampton,Premier League,26,1991,16.6,560,788,71.1,9556,3913,300,337,89.0,184,240,76.7,62,166,37.3,2,1.3,+0.7,13,43,20,10,56
Cédric Soares,POR,DF,Inter,Serie A,26,1991,2.9,157,206,76.2,3207,1062,58,60,96.7,74,89,83.1,23,48,47.9,1,0.3,+0.7,4,14,4,1,9
Ramadan Sobhi,EGY,FW,Huddersfield,Premier League,21,1997,0.9,36,45,80.0,489,155,23,26,88.5,11,16,68.8,1,2,50.0,0,0.2,-0.2,3,0,4,1,5
Marcel Sobottka,GER,MF,Düsseldorf,Bundesliga,24,1994,10.5,267,340,78.5,5044,1597,111,133,83.5,118,144,81.9,35,54,64.8,0,0.1,-0.1,2,15,2,0,29
Rubén Sobrino,ESP,FW,Valencia,La Liga,26,1992,2.1,35,48,72.9,494,75,19,25,76.0,15,19,78.9,0,1,0.0,0,0.1,-0.1,1,2,0,0,2
Rubén Sobrino,ESP,FW,Alavés,La Liga,26,1992,10.7,178,253,70.4,2573,542,102,140,72.9,55,75,73.3,11,20,55.0,1,1.1,-0.1,9,12,4,2,13
Danilo Soddimo,ITA,MF,Frosinone,Serie A,30,1987,2.8,90,126,71.4,1715,556,35,44,79.5,37,50,74.0,15,25,60.0,1,0.4,+0.6,7,6,6,3,11
Alex Sola,ESP,DF,Real Sociedad,La Liga,19,1999,1.0,61,76,80.3,953,404,33,37,89.2,26,34,76.5,2,3,66.7,0,0.1,-0.1,1,5,1,1,3
Dominic Solanke,ENG,FW,Bournemouth,Premier League,20,1997,3.9,79,104,76.0,1005,179,53,63,84.1,23,26,88.5,1,6,16.7,1,0.6,+0.4,8,3,2,0,6
Andrés Solano,COL,DF,Atlético Madrid,La Liga,20,1998,0.5,22,27,81.5,423,140,9,9,100.0,11,15,73.3,2,3,66.7,0,0.0,0.0,0,0,0,0,2
Carlos Soler,ESP,MF,Valencia,La Liga,21,1997,27.3,749,983,76.2,13195,4483,356,423,84.2,290,365,79.5,87,154,56.5,6,3.9,+2.1,33,69,34,12,104
Oumar Solet,FRA,DF,Lyon,Ligue 1,18,2000,0.7,44,48,91.7,912,173,7,7,100.0,33,34,97.1,4,7,57.1,0,0.0,0.0,0,2,0,0,4
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,29,1988,34.0,1265,1596,79.3,35965,18761,158,160,98.8,683,688,99.3,423,747,56.6,0,0.0,0.0,1,11,2,0,1
Kévin Soni,CMR,FW,Girona,La Liga,20,1998,0.9,19,26,73.1,287,49,12,14,85.7,6,8,75.0,1,4,25.0,0,0.2,-0.2,3,1,0,0,1
Jérémy Sorbon,FRA,DF,Guingamp,Ligue 1,34,1983,29.4,859,1005,85.5,18924,6483,222,262,84.7,473,516,91.7,157,214,73.4,0,0.4,-0.4,5,53,1,0,58
Oliver Sorg,GER,DF,Hannover 96,Bundesliga,28,1990,17.6,655,867,75.5,14461,5508,205,231,88.7,296,363,81.5,146,249,58.6,0,0.4,-0.4,7,60,9,4,69
David Soria,ESP,GK,Getafe,La Liga,25,1993,37.0,454,1071,42.4,24759,20646,4,7,57.1,60,62,96.8,390,1001,39.0,0,0.1,-0.1,2,62,4,0,0
Juan Soriano,ESP,GK,Sevilla,La Liga,20,1997,4.0,78,145,53.8,2605,1566,10,11,90.9,31,32,96.9,36,100,36.0,0,0.0,0.0,0,0,0,0,0
Roberto Soriano,ITA,MF,Bologna,Serie A,27,1991,16.5,509,633,80.4,7403,2216,319,370,86.2,152,188,80.9,29,44,65.9,2,1.7,+0.3,21,37,22,2,70
Roberto Soriano,ITA,MF,Torino,Serie A,27,1991,5.2,191,235,81.3,2612,733,114,133,85.7,60,71,84.5,7,17,41.2,2,0.8,+1.2,8,13,8,1,23
Alexander Sørloth,NOR,FW,Crystal Palace,Premier League,22,1995,2.1,38,58,65.5,513,94,25,40,62.5,11,15,73.3,1,2,50.0,0,0.6,-0.6,3,1,0,0,1
Stefano Sorrentino,ITA,GK,Chievo,Serie A,39,1979,31.0,589,895,65.8,21372,15015,31,33,93.9,215,221,97.3,342,640,53.4,0,0.1,-0.1,2,4,0,0,0
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,20,1998,6.8,280,397,70.5,5232,2678,112,139,80.6,127,164,77.4,37,85,43.5,1,1.3,-0.3,16,25,16,6,44
Sebastian Soto,USA,MF,Hannover 96,Bundesliga,18,2000,0.3,4,5,80.0,43,8,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,1,1,0,0,0
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,19,1999,0.2,7,9,77.8,124,13,2,4,50.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Pape Souaré,SEN,DF,Crystal Palace,Premier League,28,1990,0.0,3,3,100.0,86,0,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,26,1992,19.1,862,926,93.1,19161,5134,190,210,90.5,510,532,95.9,158,177,89.3,1,0.6,+0.4,2,12,1,0,19
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,19,1999,6.3,316,359,88.0,5861,1543,139,155,89.7,135,146,92.5,38,50,76.0,1,0.7,+0.3,6,45,4,1,34
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,22,1996,4.1,184,213,86.4,3535,1239,68,71,95.8,95,99,96.0,20,38,52.6,0,0.0,0.0,0,7,2,1,13
Julián Speroni,ARG,GK,Crystal Palace,Premier League,39,1979,1.0,16,35,45.7,838,687,0,0,,3,3,100.0,13,32,40.6,0,0.0,0.0,0,2,0,0,0
Leonardo Spinazzola,ITA,DF,Juventus,Serie A,25,1993,6.7,303,383,79.1,5428,1591,140,164,85.4,134,149,89.9,27,54,50.0,1,0.4,+0.6,7,16,17,6,35
Nicolás Spolli,ARG,DF,Genoa,Serie A,35,1983,6.0,167,201,83.1,3762,971,38,48,79.2,94,106,88.7,35,45,77.8,0,0.0,0.0,1,5,0,0,5
Marco Sportiello,ITA,GK,Frosinone,Serie A,26,1992,35.0,818,1229,66.6,26036,15904,88,88,100.0,395,401,98.5,331,736,45.0,0,0.0,0.0,0,10,0,0,0
Mattia Sprocati,ITA,FW,Parma,Serie A,25,1993,7.2,148,219,67.6,2265,901,84,108,77.8,50,76,65.8,10,25,40.0,0,0.6,-0.6,10,12,11,3,28
Bassem Srarfi,TUN,FW,Nice,Ligue 1,21,1997,9.1,262,332,78.9,4493,871,139,161,86.3,94,119,79.0,27,36,75.0,0,1.0,-1.0,9,13,7,2,20
Darijo Srna,CRO,DF,Cagliari,Serie A,36,1982,23.2,1248,1639,76.1,24884,12297,474,538,88.1,555,665,83.5,203,383,53.0,3,3.9,-0.9,43,102,47,22,161
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,24,1993,10.2,442,565,78.2,9628,3593,148,167,88.6,203,237,85.7,88,152,57.9,0,1.0,-1.0,8,28,5,4,41
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,27,1990,19.6,759,984,77.1,15935,5751,227,270,84.1,392,448,87.5,133,249,53.4,2,0.4,+1.6,9,83,11,1,92
Jozo Stanić,CRO,DF,Augsburg,Bundesliga,19,1999,0.0,3,3,100.0,82,34,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Junior Stanislas,ENG,MF,Bournemouth,Premier League,28,1989,11.5,411,542,75.8,6699,2242,213,247,86.2,156,190,82.1,33,64,51.6,3,2.1,+0.9,13,28,21,3,60
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,23,1995,20.8,880,1049,83.9,18209,7118,285,318,89.6,464,516,89.9,126,202,62.4,0,0.4,-0.4,3,73,5,0,79
Timo Stavitski,FIN,FW,Caen,Ligue 1,19,1999,0.2,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,26,1991,16.7,437,581,75.2,7975,2086,194,240,80.8,189,240,78.8,48,75,64.0,1,1.7,-0.7,14,35,24,8,48
Marc Stendera,GER,MF,Eint Frankfurt,Bundesliga,22,1995,1.2,81,95,85.3,1441,513,36,40,90.0,34,36,94.4,7,14,50.0,0,0.2,-0.2,1,10,0,0,11
Pascal Stenzel,GER,DF,Freiburg,Bundesliga,22,1996,16.1,718,884,81.2,17151,5421,186,212,87.7,339,391,86.7,186,262,71.0,2,1.4,+0.6,16,48,21,12,69
Dale Stephens,ENG,MF,Brighton,Premier League,29,1989,27.6,1150,1378,83.5,25414,6560,347,403,86.1,574,629,91.3,218,311,70.1,1,0.8,+0.2,20,137,10,1,114
Jack Stephens,ENG,DF,Southampton,Premier League,24,1994,18.9,603,792,76.1,12596,5182,221,250,88.4,271,333,81.4,104,195,53.3,0,0.3,-0.3,5,52,4,1,48
Mariusz Stępiński,POL,FW,Chievo,Serie A,23,1995,27.5,438,586,74.7,6417,984,246,294,83.7,141,187,75.4,26,47,55.3,2,1.4,+0.6,27,23,12,3,24
Raheem Sterling,ENG,FW,Manchester City,Premier League,23,1994,30.8,1106,1334,82.9,15530,3293,694,758,91.6,347,416,83.4,37,82,45.1,9,10.6,-1.6,62,21,56,4,102
Lars Stindl,GER,FW,M'Gladbach,Bundesliga,29,1988,16.8,602,732,82.2,10896,1788,261,319,81.8,251,287,87.5,79,96,82.3,1,2.9,-1.9,24,56,18,1,58
Kevin Stöger,AUT,MF,Düsseldorf,Bundesliga,24,1993,23.5,1181,1420,83.2,25614,7556,437,492,88.8,471,543,86.7,261,354,73.7,7,6.0,+1.0,54,148,36,7,161
John Stones,ENG,DF,Manchester City,Premier League,24,1994,19.6,1649,1737,94.9,34301,9287,521,538,96.8,851,882,96.5,266,302,88.1,0,0.2,-0.2,5,113,6,0,98
Thomas Strakosha,ALB,GK,Lazio,Serie A,23,1995,35.0,754,1081,69.8,23852,15667,120,122,98.4,301,312,96.5,325,637,51.0,0,0.0,0.0,1,20,1,0,1
Tobias Strobl,GER,MF,M'Gladbach,Bundesliga,28,1990,25.5,1346,1493,90.2,30809,8294,318,347,91.6,741,777,95.4,280,354,79.1,4,1.5,+2.5,14,126,13,0,125
Kevin Strootman,NED,MF,Marseille,Ligue 1,28,1990,21.6,957,1190,80.4,16249,4685,483,553,87.3,376,448,83.9,91,157,58.0,5,1.4,+3.6,20,92,14,1,101
Kevin Strootman,NED,MF,Roma,Serie A,28,1990,1.0,30,38,78.9,471,101,15,17,88.2,13,16,81.3,2,4,50.0,0,0.1,-0.1,1,2,1,0,2
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,27,1991,35.9,1262,1649,76.5,23430,11701,521,595,87.6,597,718,83.1,135,292,46.2,4,1.8,+2.2,31,132,35,14,172
Cristhian Stuani,URU,FW,Girona,La Liga,31,1986,30.3,352,501,70.3,5096,606,216,277,78.0,100,156,64.1,19,32,59.4,0,1.0,-1.0,14,19,5,0,18
Leo Štulac,SVN,MF,Parma,Serie A,23,1994,16.1,564,702,80.3,12112,3177,180,205,87.8,263,302,87.1,113,179,63.1,2,2.1,-0.1,22,41,5,1,47
Stefano Sturaro,ITA,MF,Genoa,Serie A,25,1993,2.4,43,72,59.7,775,299,20,26,76.9,15,28,53.6,7,12,58.3,0,0.2,-0.2,2,2,0,0,5
Daniel Sturridge,ENG,FW,Liverpool,Premier League,28,1989,5.7,157,195,80.5,2656,797,84,94,89.4,52,69,75.4,17,22,77.3,1,1.2,-0.2,8,13,11,1,29
Damián Suárez,URU,DF,Getafe,La Liga,30,1988,36.0,1333,1966,67.8,28744,15942,523,620,84.4,542,734,73.8,257,555,46.3,3,4.4,-1.4,62,126,52,21,164
Denis Suárez,ESP,FW,Arsenal,Premier League,24,1994,0.8,31,33,93.9,470,68,18,18,100.0,8,9,88.9,3,3,100.0,0,0.0,0.0,0,2,1,0,1
Denis Suárez,ESP,MF,Barcelona,La Liga,24,1994,0.2,14,20,70.0,225,62,8,10,80.0,5,7,71.4,1,1,100.0,0,0.1,-0.1,1,0,2,1,1
Leonardo Suárez,ARG,FW,Valladolid,La Liga,22,1996,5.7,114,149,76.5,1921,518,55,68,80.9,45,57,78.9,13,19,68.4,0,0.4,-0.4,3,15,4,0,17
Luis Suárez,URU,FW,Barcelona,La Liga,31,1987,31.4,767,1025,74.8,12821,2315,424,523,81.1,233,307,75.9,85,114,74.6,6,6.7,-0.7,50,38,39,5,69
Mario Suárez,ESP,MF,Rayo Vallecano,La Liga,31,1987,11.4,454,558,81.4,8709,2588,179,200,89.5,200,243,82.3,66,100,66.0,0,0.6,-0.6,9,43,6,0,42
Mathías Suárez,URU,DF,Montpellier,Ligue 1,22,1996,6.1,222,295,75.3,3521,1471,123,143,86.0,72,90,80.0,22,47,46.8,0,0.4,-0.4,4,11,4,3,15
Danijel Subašić,CRO,GK,Monaco,Ligue 1,33,1984,12.6,209,315,66.3,7555,5131,8,8,100.0,89,90,98.9,111,216,51.4,0,0.0,0.0,0,6,0,0,0
Neven Subotić,SRB,DF,Saint-Étienne,Ligue 1,29,1988,23.9,960,1147,83.7,22647,6725,197,231,85.3,530,583,90.9,225,318,70.8,0,0.3,-0.3,5,40,3,0,41
Isaac Success,NGA,FW,Watford,Premier League,22,1996,11.7,258,369,69.9,4080,823,143,186,76.9,81,107,75.7,21,39,53.8,1,2.1,-1.1,20,19,19,6,29
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,22,1995,29.5,2371,2547,93.1,54476,16051,531,561,94.7,1275,1336,95.4,555,631,88.0,0,0.3,-0.3,6,222,11,0,148
Ki Sung-yueng,KOR,MF,Newcastle Utd,Premier League,29,1989,14.5,523,644,81.2,11060,2906,197,219,90.0,205,229,89.5,110,177,62.1,1,1.0,0.0,15,56,8,1,50
